uid	:ID	identifier:string	name:string	:LABEL
26978	GO:0006637	GO:0006637	acyl-CoA metabolic process	Biological Process
26979	HP:0000119	HP:0000119	Abnormality of the genitourinary system	Symptom
26980	402	402	ARL2	Gene
26981	PC7_1233	PC7_1233	Acetylcholine regulates insulin secretion	Pathway
26982	GO:0097210	GO:0097210	response to gonadotropin-releasing hormone	Biological Process
26983	5191	5191	PEX7	Gene
26984	414189	414189	AGAP6	Gene
26985	GO:0032429	GO:0032429	regulation of phospholipase A2 activity	Biological Process
26986	GO:0002828	GO:0002828	regulation of type 2 immune response	Biological Process
26987	55809	55809	TRERF1	Gene
26988	HP:0003237	HP:0003237	Increased IgG level	Symptom
26989	GO:0010742	GO:0010742	macrophage derived foam cell differentiation	Biological Process
26990	GO:0002726	GO:0002726	positive regulation of T cell cytokine production	Biological Process
26991	105376732	105376732	LOC105376732	Gene
26992	GO:0043278	GO:0043278	response to morphine	Biological Process
26993	GO:0003151	GO:0003151	outflow tract morphogenesis	Biological Process
26994	UBERON:0002606	UBERON:0002606	neuropil	Anatomy
26995	169200	169200	TMEM64	Gene
26996	GO:0019829	GO:0019829	cation-transporting ATPase activity	Molecular Function
26997	GO:0071818	GO:0071818	BAT3 complex	Cellular Component
26998	91151	91151	TIGD7	Gene
26999	100131129	100131129	LOC100131129	Gene
27000	3948	3948	LDHC	Gene
27001	C0016689	C0016689	Ephelides	Side Effect
27002	55291	55291	PPP6R3	Gene
27003	WP2646_r74430	WP2646_r74430	Lidocaine metabolism	Pathway
27004	1737	1737	DLAT	Gene
27005	9276	9276	COPB2	Gene
27006	3809	3809	KIR2DS4	Gene
27007	GO:0008610	GO:0008610	lipid biosynthetic process	Biological Process
27008	GO:0002760	GO:0002760	positive regulation of antimicrobial humoral response	Biological Process
27009	751071	751071	METTL12	Gene
27010	GO:0051297	GO:0051297	centrosome organization	Biological Process
27011	84879	84879	MFSD2A	Gene
27012	PC7_2955	PC7_2955	DNA replication initiation	Pathway
27013	C0855329	C0855329	Electrocardiogram change	Side Effect
27014	GO:0070876	GO:0070876	SOSS complex	Cellular Component
27015	GO:0016573	GO:0016573	histone acetylation	Biological Process
27016	C0206063	C0206063	Radiation pneumonitis	Side Effect
27017	DB01097	DB01097	Leflunomide	Compound
27018	HP:0100795	HP:0100795	Abnormally straight spine	Symptom
27019	4995	4995	OR3A2	Gene
27020	ORPHA:251	ORPHA:251	Multiple epiphyseal dysplasia	Disease
27021	55421	55421	C17orf85	Gene
27022	WP2855_r79211	WP2855_r79211	Dopaminergic Neurogenesis	Pathway
27023	C0855242	C0855242	Disturbance in sexual arousal	Side Effect
27024	153222	153222	CREBRF	Gene
27025	HP:0009942	HP:0009942	Duplication of thumb phalanx	Symptom
27026	64781	64781	CERK	Gene
27027	PC7_6054	PC7_6054	Orc1 removal from chromatin	Pathway
27028	C0020433	C0020433	Hyperbilirubinaemia	Side Effect
27029	GO:0030964	GO:0030964	NADH dehydrogenase complex	Cellular Component
27030	GO:0043161	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	Biological Process
27031	54583	54583	EGLN1	Gene
27032	22900	22900	CARD8	Gene
27033	HP:0002415	HP:0002415	Leukodystrophy	Symptom
27034	HP:0003083	HP:0003083	Dislocated radial head	Symptom
27035	100128927	100128927	ZBTB42	Gene
27036	124626	124626	ZPBP2	Gene
27037	GO:0022011	GO:0022011	myelination in peripheral nervous system	Biological Process
27038	8824	8824	CES2	Gene
27039	C0239937	C0239937	Microscopic hematuria	Side Effect
27040	GO:0046660	GO:0046660	female sex differentiation	Biological Process
27041	D007035	D007035	Hypothermia	Symptom
27042	6754	6754	SSTR4	Gene
27043	ORPHA:352654	ORPHA:352654	Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome	Disease
27044	C0037384	C0037384	Snoring	Side Effect
27045	25923	25923	ATL3	Gene
27046	PC7_6928	PC7_6928	Removal of DNA patch containing abasic residue	Pathway
27047	PC7_4619	PC7_4619	IL3-mediated signaling events	Pathway
27048	84336	84336	TMEM101	Gene
27049	GO:0015758	GO:0015758	glucose transport	Biological Process
27050	GO:0033076	GO:0033076	isoquinoline alkaloid metabolic process	Biological Process
27051	105370705	105370705	LOC105370705	Gene
27052	4607	4607	MYBPC3	Gene
27053	286053	286053	NSMCE2	Gene
27054	28511	28511	NKIRAS2	Gene
27055	C0008031	C0008031	Chest pain	Side Effect
27056	GO:0030427	GO:0030427	site of polarized growth	Cellular Component
27057	101927844	101927844	LOC101927844	Gene
27058	GO:0005861	GO:0005861	troponin complex	Cellular Component
27059	GO:0015820	GO:0015820	leucine transport	Biological Process
27060	5972	5972	REN	Gene
27061	DB00847	DB00847	Cysteamine	Compound
27062	C0578454	C0578454	Neck swelling	Side Effect
27063	C0151825	C0151825	Bone pain	Side Effect
27064	ORPHA:99103	ORPHA:99103	Atrial septal defect, ostium secundum type	Disease
27065	HP:0004471	HP:0004471	Aplasia cutis congenita over the scalp vertex	Symptom
27066	80119	80119	PIF1	Gene
27067	ORPHA:2074	ORPHA:2074	Gemignani syndrome	Disease
27068	PC7_6200	PC7_6200	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	Pathway
27069	DB00517	DB00517	Anisotropine Methylbromide	Compound
27070	C0042131	C0042131	Uterine disorder	Side Effect
27071	3300	3300	DNAJB2	Gene
27072	GO:0009065	GO:0009065	glutamine family amino acid catabolic process	Biological Process
27073	ORPHA:93346	ORPHA:93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	Disease
27074	GO:0005549	GO:0005549	odorant binding	Molecular Function
27075	ORPHA:122	ORPHA:122	Birt-Hogg-Dubé syndrome	Disease
27076	GO:0051125	GO:0051125	regulation of actin nucleation	Biological Process
27077	116443	116443	GRIN3A	Gene
27078	577	577	ADGRB3	Gene
27079	GO:2001135	GO:2001135	regulation of endocytic recycling	Biological Process
27080	GO:0070307	GO:0070307	lens fiber cell development	Biological Process
27081	51203	51203	NUSAP1	Gene
27082	100129840	100129840	LOC100129840	Gene
27083	6622	6622	SNCA	Gene
27084	10001	10001	MED6	Gene
27085	25791	25791	NGEF	Gene
27086	C0236993	C0236993	Other sleep disturbances	Side Effect
27087	GO:0032302	GO:0032302	MutSbeta complex	Cellular Component
27088	8831	8831	SYNGAP1	Gene
27089	GO:0032703	GO:0032703	negative regulation of interleukin-2 production	Biological Process
27090	84140	84140	FAM161A	Gene
27091	GO:2000821	GO:2000821	regulation of grooming behavior	Biological Process
27092	GO:0005874	GO:0005874	microtubule	Cellular Component
27093	139067	139067	SPANXN3	Gene
27094	HP:0002071	HP:0002071	Abnormality of extrapyramidal motor function	Symptom
27095	GO:0086008	GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	Molecular Function
27096	C0241137	C0241137	Pallor of skin	Side Effect
27097	GO:0045627	GO:0045627	positive regulation of T-helper 1 cell differentiation	Biological Process
27098	DB01283	DB01283	Lumiracoxib	Compound
27099	C0004601	C0004601	Back injury	Side Effect
27100	653149	653149	NBPF6	Gene
27101	441631	441631	TSPAN11	Gene
27102	56146	56146	PCDHA2	Gene
27103	HP:0005598	HP:0005598	Facial telangiectasia in butterfly midface distribution	Symptom
27104	387129	387129	NPSR1	Gene
27105	105369274	105369274	LOC105369274	Gene
27106	388333	388333	SPDYE4	Gene
27107	2592	2592	GALT	Gene
27108	10651	10651	MTX2	Gene
27109	161742	161742	SPRED1	Gene
27110	ORPHA:168624	ORPHA:168624	Familial scaphocephaly syndrome, McGillivray type	Disease
27111	HP:0100495	HP:0100495	Mastocytosis	Symptom
27112	C1096034	C1096034	Infusion site induration	Side Effect
27113	ORPHA:397946	ORPHA:397946	Autosomal recessive spastic paraplegia type 58	Disease
27114	GO:1900045	GO:1900045	negative regulation of protein K63-linked ubiquitination	Biological Process
27115	GO:0006883	GO:0006883	cellular sodium ion homeostasis	Biological Process
27116	DB00906	DB00906	Tiagabine	Compound
27117	GO:0008180	GO:0008180	COP9 signalosome	Cellular Component
27118	HP:0008419	HP:0008419	Intervertebral disc degeneration	Symptom
27119	101929304	101929304	LOC101929304	Gene
27120	C0085166	C0085166	Vaginitis bacterial	Side Effect
27121	ORPHA:436271	ORPHA:436271	Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy	Disease
27122	GO:0032510	GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	Biological Process
27123	GO:0030689	GO:0030689	Noc complex	Cellular Component
27124	7543	7543	ZFX	Gene
27125	ORPHA:330050	ORPHA:330050	Lethal encephalopathy due to mitochondrial and peroxisomal fission defect	Disease
27126	GO:0072675	GO:0072675	osteoclast fusion	Biological Process
27127	C0152021	C0152021	Heart disease congenital	Side Effect
27128	57700	57700	FAM160B1	Gene
27129	C0334634	C0334634	Mantle cell lymphoma	Side Effect
27130	GO:1903298	GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	Biological Process
27131	GO:1902583	GO:1902583	multi-organism intracellular transport	Biological Process
27132	105371430	105371430	LOC105371430	Gene
27133	5324	5324	PLAG1	Gene
27134	143879	143879	KBTBD3	Gene
27135	GO:0006735	GO:0006735	NADH regeneration	Biological Process
27136	GO:0071404	GO:0071404	cellular response to low-density lipoprotein particle stimulus	Biological Process
27137	GO:0007205	GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	Biological Process
27138	GO:0010965	GO:0010965	regulation of mitotic sister chromatid separation	Biological Process
27139	PC7_1519	PC7_1519	Activation and oligomerization of BAK protein	Pathway
27140	GO:0003713	GO:0003713	transcription coactivator activity	Molecular Function
27141	C0035305	C0035305	Retinal detachment	Side Effect
27142	GO:0038156	GO:0038156	interleukin-3-mediated signaling pathway	Biological Process
27143	C0017178	C0017178	Gastrointestinal disorder	Side Effect
27144	105374086	105374086	LOC105374086	Gene
27145	GO:0006385	GO:0006385	transcription elongation from RNA polymerase III promoter	Biological Process
27146	C0574785	C0574785	Lower urinary tract symptoms	Side Effect
27147	C1608954	C1608954	Infusion site extravasation	Side Effect
27148	54848	54848	ARHGEF38	Gene
27149	11068	11068	CYB561D2	Gene
27150	121256	121256	TMEM132D	Gene
27151	84343	84343	HPS3	Gene
27152	1366	1366	CLDN7	Gene
27153	402569	402569	KPNA7	Gene
27154	ORPHA:1825	ORPHA:1825	Epiphyseal dysplasia-hearing loss-dysmorphism syndrome	Disease
27155	GO:0052832	GO:0052832	inositol monophosphate 3-phosphatase activity	Molecular Function
27156	N0000000109	N0000000109	Serotonin Uptake Inhibitors	Pharmacologic Class
27157	195828	195828	ZNF367	Gene
27158	UBERON:0001783	UBERON:0001783	optic disc	Anatomy
27159	7347	7347	UCHL3	Gene
27160	643664	643664	SLC35G6	Gene
27161	C0028084	C0028084	Nightmare	Side Effect
27162	26508	26508	HEYL	Gene
27163	57504	57504	MTA3	Gene
27164	GO:0006469	GO:0006469	negative regulation of protein kinase activity	Biological Process
27165	GO:0044117	GO:0044117	growth of symbiont in host	Biological Process
27166	259285	259285	TAS2R39	Gene
27167	4616	4616	GADD45B	Gene
27168	GO:0016661	GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	Molecular Function
27169	GO:0000815	GO:0000815	ESCRT III complex	Cellular Component
27170	GO:0060455	GO:0060455	negative regulation of gastric acid secretion	Biological Process
27171	94033	94033	FTMT	Gene
27172	ORPHA:178338	ORPHA:178338	UV-sensitive syndrome	Disease
27173	GO:0060164	GO:0060164	regulation of timing of neuron differentiation	Biological Process
27174	C0085669	C0085669	Acute leukaemia	Side Effect
27175	728013	728013	CBWD7	Gene
27176	80128	80128	TRIM46	Gene
27177	222894	222894	FERD3L	Gene
27178	C0151638	C0151638	Syndrome Fanconi-like	Side Effect
27179	389058	389058	SP5	Gene
27180	3381	3381	IBSP	Gene
27181	11112	11112	HIBADH	Gene
27182	100289187	100289187	GS1-259H13.2	Gene
27183	GO:0039019	GO:0039019	pronephric nephron development	Biological Process
27184	54716	54716	SLC6A20	Gene
27185	GO:0006692	GO:0006692	prostanoid metabolic process	Biological Process
27186	GO:0048096	GO:0048096	chromatin-mediated maintenance of transcription	Biological Process
27187	DB00210	DB00210	Adapalene	Compound
27188	84285	84285	EIF1AD	Gene
27189	402117	402117	VWC2L	Gene
27190	GO:0004609	GO:0004609	phosphatidylserine decarboxylase activity	Molecular Function
27191	GO:0030518	GO:0030518	intracellular steroid hormone receptor signaling pathway	Biological Process
27192	HP:0001877	HP:0001877	Abnormality of erythrocytes	Symptom
27193	GO:0002767	GO:0002767	immune response-inhibiting cell surface receptor signaling pathway	Biological Process
27194	6901	6901	TAZ	Gene
27195	26056	26056	RAB11FIP5	Gene
27196	C0342548	C0342548	Early menarche	Side Effect
27197	WP1984_r82941	WP1984_r82941	Integrated Breast Cancer Pathway	Pathway
27198	389649	389649	C8orf86	Gene
27199	C0700594	C0700594	Radiculopathy	Side Effect
27200	58489	58489	ABHD17C	Gene
27201	GO:0048014	GO:0048014	Tie signaling pathway	Biological Process
27202	GO:0044333	GO:0044333	Wnt signaling pathway involved in digestive tract morphogenesis	Biological Process
27203	GO:0015991	GO:0015991	ATP hydrolysis coupled proton transport	Biological Process
27204	6049	6049	RNF6	Gene
27205	283471	283471	TMPRSS12	Gene
27206	GO:0006691	GO:0006691	leukotriene metabolic process	Biological Process
27207	HP:0004859	HP:0004859	Amegakaryocytic thrombocytopenia	Symptom
27208	83639	83639	TEX101	Gene
27209	353514	353514	LILRA5	Gene
27210	10916	10916	MAGED2	Gene
27211	PC7_8766	PC7_8766	Vpu mediated degradation of CD4	Pathway
27212	GO:0034618	GO:0034618	arginine binding	Molecular Function
27213	GO:0001887	GO:0001887	selenium compound metabolic process	Biological Process
27214	718	718	C3	Gene
27215	PC7_4664	PC7_4664	IRS-related events triggered by IGF1R	Pathway
27216	C0021167	C0021167	Incontinence	Side Effect
27217	GO:0001965	GO:0001965	G-protein alpha-subunit binding	Molecular Function
27218	GO:0035539	GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	Molecular Function
27219	GO:0030165	GO:0030165	PDZ domain binding	Molecular Function
27220	10142	10142	AKAP9	Gene
27221	HP:0100817	HP:0100817	Renovascular hypertension	Symptom
27222	ORPHA:399058	ORPHA:399058	Alpha-B crystallin-related late-onset distal myopathy	Disease
27223	C0023903	C0023903	Hepatic neoplasm	Side Effect
27224	N0000182140	N0000182140	Cytochrome P450 2C19 Inhibitors	Pharmacologic Class
27225	26012	26012	NSMF	Gene
27226	DB01407	DB01407	Clenbuterol	Compound
27227	GO:0090181	GO:0090181	regulation of cholesterol metabolic process	Biological Process
27228	C0155428	C0155428	Otosalpingitis	Side Effect
27229	56287	56287	GKN1	Gene
27230	GO:0007598	GO:0007598	blood coagulation, extrinsic pathway	Biological Process
27231	C0011127	C0011127	Decubitus ulcer	Side Effect
27232	GO:0042326	GO:0042326	negative regulation of phosphorylation	Biological Process
27233	ORPHA:293825	ORPHA:293825	Congenital dyserythropoietic anemia type IV	Disease
27234	2733	2733	GLE1	Gene
27235	ORPHA:317425	ORPHA:317425	Severe combined immunodeficiency due to DNA-PKcs deficiency	Disease
27236	GO:0008637	GO:0008637	apoptotic mitochondrial changes	Biological Process
27237	196463	196463	PLBD2	Gene
27238	GO:0033588	GO:0033588	Elongator holoenzyme complex	Cellular Component
27239	GO:1901492	GO:1901492	positive regulation of lymphangiogenesis	Biological Process
27240	10	10	NAT2	Gene
27241	100533178	100533178	PRORY	Gene
27242	GO:0050704	GO:0050704	regulation of interleukin-1 secretion	Biological Process
27243	DB00328	DB00328	Indomethacin	Compound
27244	PC7_8058	PC7_8058	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	Pathway
27245	HP:0000627	HP:0000627	Posterior embryotoxon	Symptom
27246	ORPHA:2470	ORPHA:2470	Matthew-Wood syndrome	Disease
27247	1639	1639	DCTN1	Gene
27248	9690	9690	UBE3C	Gene
27249	ORPHA:31150	ORPHA:31150	Tangier disease	Disease
27250	N0000008663	N0000008663	Decreased Immunologically Active Molecule Activity	Pharmacologic Class
27251	HP:0002945	HP:0002945	Intervertebral space narrowing	Symptom
27252	GO:0016048	GO:0016048	detection of temperature stimulus	Biological Process
27253	100128691	100128691	LOC100128691	Gene
27254	128486	128486	FITM2	Gene
27255	4953	4953	ODC1	Gene
27256	GO:0007571	GO:0007571	age-dependent general metabolic decline	Biological Process
27257	GO:0070427	GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway	Biological Process
27258	GO:0034397	GO:0034397	telomere localization	Biological Process
27259	GO:0089711	GO:0089711	L-glutamate transmembrane transport	Biological Process
27260	GO:0044754	GO:0044754	autolysosome	Cellular Component
27261	GO:0071224	GO:0071224	cellular response to peptidoglycan	Biological Process
27262	ORPHA:83454	ORPHA:83454	Glomuvenous malformation	Disease
27263	PC7_6595	PC7_6595	Processive synthesis on the C-strand of the telomere	Pathway
27264	6548	6548	SLC9A1	Gene
27265	GO:2000297	GO:2000297	negative regulation of synapse maturation	Biological Process
27266	GO:0010842	GO:0010842	retina layer formation	Biological Process
27267	152137	152137	CCDC50	Gene
27268	115416	115416	MALSU1	Gene
27269	3654	3654	IRAK1	Gene
27270	GO:0050700	GO:0050700	CARD domain binding	Molecular Function
27271	54989	54989	ZNF770	Gene
27272	GO:0070993	GO:0070993	translation preinitiation complex	Cellular Component
27273	1443	1443	CSH2	Gene
27274	GO:0031645	GO:0031645	negative regulation of neurological system process	Biological Process
27275	DB05266	DB05266	Ibudilast	Compound
27276	GO:0061052	GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development	Biological Process
27277	403274	403274	OR5H15	Gene
27278	79627	79627	OGFRL1	Gene
27279	C0857257	C0857257	Bloated feeling	Side Effect
27280	26137	26137	ZBTB20	Gene
27281	GO:0035336	GO:0035336	long-chain fatty-acyl-CoA metabolic process	Biological Process
27282	N0000000168	N0000000168	Selective Estrogen Receptor Modulators	Pharmacologic Class
